Timestamp,Data
2023-08-02 16:10:26.477137,1AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:11:16.360702,-309	-4230	936	640	494	-465
2023-08-02 16:11:16.394346,-144	-4277	946	1000	1336	-779
2023-08-02 16:11:16.423274,44	-4271	978	333	843	-482
2023-08-02 16:11:16.451329,-101	-4271	1036	-394	-261	31
2023-08-02 16:11:16.484722,-326	-4190	894	-828	-1050	450
2023-08-02 16:11:16.517721,-290	-4190	1000	-689	-921	343
2023-08-02 16:11:16.545891,-237	-4253	1005	-43	-55	-62
2023-08-02 16:11:16.578415,-161	-4273	946	546	564	-437
2023-08-02 16:11:16.607507,-76	-4275	1042	537	670	-472
2023-08-02 16:11:16.636419,-102	-4211	979	196	388	-247
2023-08-02 16:11:16.668642,-271	-4225	865	-477	-181	-42
2023-08-02 16:11:16.697647,-215	-4136	843	-714	-583	203
2023-08-02 16:11:16.730512,-105	-4232	1012	-418	-662	251
2023-08-02 16:11:16.758990,-156	-4182	1240	64	-213	63
2023-08-02 16:11:16.791634,-310	-4267	1218	329	225	-232
2023-08-02 16:11:16.820522,-187	-4248	946	380	605	-487
2023-08-02 16:11:16.848674,-140	-4244	779	14	554	-400
2023-08-02 16:11:16.881928,-146	-4243	689	-327	83	-100
2023-08-02 16:11:16.910924,-121	-4180	884	-426	-510	278
2023-08-02 16:11:16.943155,-159	-4188	1246	-302	-795	350
2023-08-02 16:11:16.975907,-310	-4121	1364	-171	-433	116
2023-08-02 16:11:17.004924,-291	-4186	990	-27	242	-326
2023-08-02 16:11:17.036909,-128	-4225	825	-19	660	-465
2023-08-02 16:11:17.066302,-77	-4348	583	48	531	-378
2023-08-02 16:11:17.094438,-110	-4226	925	-136	26	-52
2023-08-02 16:11:17.127398,-141	-4205	1064	-248	-513	221
2023-08-02 16:11:17.156328,-252	-4099	1190	-282	-604	315
2023-08-02 16:11:17.188389,-266	-4149	1171	-621	-285	44
2023-08-02 16:11:17.217451,-170	-4298	868	-377	76	-190
2023-08-02 16:11:17.250318,-57	-4283	782	253	355	-360
2023-08-02 16:11:17.279062,-96	-4305	969	600	647	-365
2023-08-02 16:11:17.307947,-478	-3976	1172	416	500	-253
2023-08-02 16:11:17.339962,-415	-4008	1046	-126	-119	39
2023-08-02 16:11:17.372784,-226	-4097	1051	-780	-802	310
2023-08-02 16:11:17.406054,-215	-4243	1065	-821	-959	365
2023-08-02 16:11:17.434383,-212	-4224	885	-155	-253	-9
2023-08-02 16:11:17.467177,-244	-4206	1000	806	799	-534
2023-08-02 16:11:17.496202,-223	-4254	938	973	1378	-763
2023-08-02 16:11:17.529110,-114	-4189	1116	-236	684	-307
2023-08-02 16:11:17.561190,-18	-4238	1236	-934	-868	385
2023-08-02 16:11:17.594758,-62	-4313	1090	-1246	-1862	789
2023-08-02 16:11:17.626840,-297	-4210	947	-428	-1288	313
2023-08-02 16:11:17.655857,-351	-4166	984	640	214	-444
2023-08-02 16:11:17.688431,-209	-4177	1144	1095	1452	-956
2023-08-02 16:11:17.721432,-76	-4235	1011	109	1099	-616
2023-08-02 16:11:17.750396,-19	-4286	988	-883	-661	188
2023-08-02 16:11:17.782147,-111	-4225	1023	-1197	-1683	845
2023-08-02 16:11:17.815203,-356	-4089	1163	-459	-1319	424
2023-08-02 16:11:17.848148,-373	-4186	1014	445	255	-360
2023-08-02 16:11:17.881316,-145	-4251	953	837	1339	-838
2023-08-02 16:11:17.909456,60	-4292	1039	199	913	-539
2023-08-02 16:11:17.938439,-106	-4256	1083	-726	-246	11
2023-08-02 16:11:17.971194,-161	-4241	1214	-928	-1214	479
2023-08-02 16:11:18.004059,-282	-4097	1150	-391	-880	439
2023-08-02 16:11:18.037023,-313	-4101	980	120	231	-137
2023-08-02 16:11:18.065618,-220	-4244	982	337	713	-453
2023-08-02 16:11:18.093726,17	-4301	981	53	479	-430
2023-08-02 16:11:18.122625,-28	-4224	924	-206	72	-170
2023-08-02 16:11:18.151736,-241	-4209	967	-327	-240	-1
2023-08-02 16:11:18.180402,-311	-4147	1053	-180	-99	70
2023-08-02 16:11:18.212731,-231	-4179	1257	-61	-116	29
2023-08-02 16:11:18.241672,-84	-4145	1315	-191	-107	60
2023-08-02 16:11:18.270478,-153	-4241	1235	-370	-248	2
2023-08-02 16:11:18.306479,-130	-4257	1005	-246	-112	-107
2023-08-02 16:11:18.335476,-293	-4239	963	223	446	-358
2023-08-02 16:11:18.364106,-255	-4243	951	188	708	-427
2023-08-02 16:11:18.397187,-85	-4222	1175	105	368	-126
2023-08-02 16:11:18.426188,-9	-4245	1312	-239	-535	329
2023-08-02 16:11:18.458300,-138	-4182	1310	-543	-996	512
2023-08-02 16:11:18.490997,-346	-4242	1091	-497	-662	152
2023-08-02 16:11:18.519982,-335	-4165	942	192	389	-444
2023-08-02 16:11:18.552872,-224	-4250	899	688	1313	-761
2023-08-02 16:11:18.581397,-48	-4256	1052	185	982	-474
2023-08-02 16:11:18.610395,11	-4186	1248	-498	-423	148
2023-08-02 16:11:18.642477,-95	-4154	1274	-730	-1317	688
2023-08-02 16:11:18.675918,-343	-4155	1039	-670	-1099	479
2023-08-02 16:11:18.707993,-409	-4237	1127	-69	50	-271
2023-08-02 16:11:18.736998,-148	-4197	962	711	1132	-727
2023-08-02 16:11:18.769730,-72	-4289	1039	665	1329	-765
2023-08-02 16:11:18.798767,-47	-4179	1056	-304	360	-152
2023-08-02 16:11:18.830761,-169	-4225	1304	-770	-966	434
2023-08-02 16:11:18.863853,-214	-4111	1290	-981	-1408	688
2023-08-02 16:11:18.896563,-259	-4149	933	-362	-361	92
2023-08-02 16:11:18.925528,-204	-4261	958	542	701	-498
2023-08-02 16:11:18.958133,-185	-4260	1035	807	1214	-770
2023-08-02 16:11:18.986753,-13	-4318	1241	164	820	-440
2023-08-02 16:11:19.019652,-182	-4187	1128	-597	-146	13
2023-08-02 16:11:19.052744,-149	-4169	1056	-999	-1073	514
2023-08-02 16:11:19.085353,-234	-4179	1149	-683	-974	522
2023-08-02 16:11:19.113352,-260	-4211	1124	57	-143	-54
2023-08-02 16:11:19.146546,-243	-4167	1226	748	824	-600
2023-08-02 16:11:19.178892,-164	-4273	1090	707	1215	-700
2023-08-02 16:11:19.208013,-160	-4259	987	-244	492	-352
2023-08-02 16:11:19.241015,-683	-3986	1158	-1045	-657	294
2023-08-02 16:11:19.273737,-296	-4154	1241	-839	-1322	671
2023-08-02 16:11:19.306816,-362	-4075	1247	-199	-881	315
2023-08-02 16:11:19.338925,-294	-4188	1345	561	344	-381
2023-08-02 16:11:19.372521,-197	-4175	1078	663	1182	-723
2023-08-02 16:11:19.400628,-78	-4274	887	-35	873	-525
2023-08-02 16:11:19.429395,-70	-4222	894	-734	-270	40
2023-08-02 16:11:19.462328,-1963	-3627	1096	-859	-1063	502
2023-08-02 16:11:19.495528,-1950	-3788	1332	-189	-836	346
2023-08-02 16:11:19.527528,-932	-3975	1082	279	219	-152
2023-08-02 16:11:19.560653,-418	-4235	1076	188	696	-533
2023-08-02 16:11:19.588617,-155	-4245	1018	19	647	-462
2023-08-02 16:11:19.621806,-159	-4312	1100	-493	47	-138
2023-08-02 16:11:19.650756,-128	-4256	1172	-390	-476	145
2023-08-02 16:11:19.683461,-235	-4149	1195	-146	-342	210
2023-08-02 16:11:19.712478,-245	-4139	1294	87	-9	-11
2023-08-02 16:11:19.744589,-210	-4307	1259	-305	125	-160
2023-08-02 16:11:19.777858,-91	-4338	1029	-334	-35	-198
2023-08-02 16:11:19.805970,-121	-4221	931	-59	196	-197
2023-08-02 16:11:19.838839,-222	-4249	1024	182	396	-307
2023-08-02 16:11:19.867465,-244	-4160	1193	239	325	-240
2023-08-02 16:11:19.896472,-171	-4151	1406	-93	-64	51
2023-08-02 16:11:19.928881,-71	-4209	1340	-545	-630	320
2023-08-02 16:11:19.961989,-223	-4288	1224	-790	-794	224
2023-08-02 16:11:19.994782,-240	-4223	1040	-72	-133	-155
2023-08-02 16:11:20.022728,-297	-4188	1189	714	1111	-664
2023-08-02 16:11:20.055702,-200	-4207	1110	389	1243	-658
2023-08-02 16:11:20.088447,-41	-4195	1139	-489	139	-39
2023-08-02 16:11:20.117311,14	-4265	1394	-914	-1324	678
2023-08-02 16:11:20.154327,-122	-4251	1146	-1088	-1720	866
2023-08-02 16:11:20.183033,-358	-4175	1091	64	-432	-61
2023-08-02 16:11:20.216023,-317	-4193	906	1013	1186	-822
2023-08-02 16:11:20.248024,-165	-4284	1084	608	1799	-952
2023-08-02 16:11:20.276546,-41	-4251	1168	-373	489	-354
