Timestamp,Data
2023-08-01 11:55:27.401857,AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-01 11:55:33.806967,54	3992	569	-177	88	-59
2023-08-01 11:55:33.835626,58	3993	569	-183	101	-62
2023-08-01 11:55:33.864748,50	3991	580	-187	115	-66
2023-08-01 11:55:33.889554,43	3990	587	-190	130	-61
2023-08-01 11:55:33.917864,64	3991	589	-185	147	-56
2023-08-01 11:55:33.941987,60	3991	590	-171	163	-61
2023-08-01 11:55:33.970667,66	3988	586	-179	178	-65
2023-08-01 11:55:33.999741,48	3986	597	-188	190	-71
2023-08-01 11:55:34.024823,40	3987	603	-167	207	-68
2023-08-01 11:55:34.053022,37	3987	598	-151	225	-62
2023-08-01 11:55:34.077242,44	3985	589	-137	238	-60
2023-08-01 11:55:34.105997,30	3991	554	-103	258	-56
2023-08-01 11:55:34.134733,35	3993	517	-124	271	-51
2023-08-01 11:55:34.159706,49	3991	540	-208	268	-51
2023-08-01 11:55:34.188016,66	3983	598	-238	283	-50
2023-08-01 11:55:34.216973,54	3983	619	-170	309	-56
2023-08-01 11:55:34.240943,42	3986	586	-113	335	-54
2023-08-01 11:55:34.270561,36	3991	544	-132	346	-51
2023-08-01 11:55:34.294332,49	3993	540	-183	354	-48
2023-08-01 11:55:34.322971,77	3989	574	-205	367	-49
2023-08-01 11:55:34.352271,64	3984	588	-185	388	-59
2023-08-01 11:55:34.377180,42	3983	589	-163	405	-57
2023-08-01 11:55:34.405039,36	3990	566	-163	422	-50
2023-08-01 11:55:34.429142,44	3992	558	-165	436	-47
2023-08-01 11:55:34.457990,57	3988	560	-176	447	-47
2023-08-01 11:55:34.487109,61	3984	564	-188	458	-48
2023-08-01 11:55:34.511861,59	3982	575	-184	472	-53
2023-08-01 11:55:34.541048,57	3987	573	-171	487	-51
2023-08-01 11:55:34.564864,58	3986	569	-176	499	-51
2023-08-01 11:55:34.593373,61	3988	568	-179	511	-53
2023-08-01 11:55:34.621919,55	3994	529	-225	406	-50
2023-08-01 11:55:34.650592,173	3995	544	-283	317	-30
2023-08-01 11:55:34.675779,89	3994	636	-271	302	-108
2023-08-01 11:55:34.703530,50	3995	687	-191	13	-10
2023-08-01 11:55:34.727630,83	3996	604	-148	32	-64
2023-08-01 11:55:34.756793,90	3992	625	-121	-102	-43
2023-08-01 11:55:34.785596,-1275	3089	530	-79	-183	-91
2023-08-01 11:55:34.817800,-740	2502	525	-66	-84	-133
2023-08-01 11:55:34.847517,-441	2376	490	-321	-282	-54
2023-08-01 11:55:34.879319,-1109	1567	535	-305	-211	-32
2023-08-01 11:55:34.909574,-2458	660	548	-178	-281	-45
2023-08-01 11:55:34.937717,-1425	733	596	-112	-330	-28
2023-08-01 11:55:34.965873,-1561	746	570	38	-126	-62
2023-08-01 11:55:34.999319,-936	1685	539	-120	-219	-129
2023-08-01 11:55:35.027248,-877	2168	535	-281	-256	-106
2023-08-01 11:55:35.059378,-877	1468	485	-351	-150	-24
2023-08-01 11:55:35.089290,-863	1747	653	-287	-212	-27
2023-08-01 11:55:35.117518,-1098	1841	479	-2	-111	-76
2023-08-01 11:55:35.146178,-1265	2398	500	58	-12	-63
2023-08-01 11:55:35.175656,-997	2285	488	-192	-133	23
2023-08-01 11:55:35.208049,-1174	1966	594	-308	-64	-38
2023-08-01 11:55:35.236995,-799	2173	516	-333	-116	36
2023-08-01 11:55:35.265615,-609	1742	638	-210	-42	10
2023-08-01 11:55:35.293935,-1632	1089	506	-84	-12	-31
2023-08-01 11:55:35.322803,-1194	1017	499	22	55	-100
2023-08-01 11:55:35.350918,-1077	1432	496	-44	-55	-86
2023-08-01 11:55:35.380563,-1203	1157	471	-266	-11	-125
2023-08-01 11:55:35.409213,-664	1725	551	-333	55	28
2023-08-01 11:55:35.437703,-514	2003	594	-229	-28	-59
2023-08-01 11:55:35.465891,-946	2146	552	-107	59	-90
2023-08-01 11:55:35.494279,-694	2252	470	10	111	-88
2023-08-01 11:55:35.519254,-767	2298	460	-58	14	-53
2023-08-01 11:55:35.547926,-363	2224	487	-206	75	-102
2023-08-01 11:55:35.576893,-866	1954	505	-225	19	-77
2023-08-01 11:55:35.605670,-837	2281	474	-341	99	-43
2023-08-01 11:55:35.633708,-1383	3057	590	-196	35	57
2023-08-01 11:55:35.662033,-1507	1856	608	-13	173	-71
2023-08-01 11:55:35.691305,-1069	2291	566	-36	219	-92
2023-08-01 11:55:35.719677,-1105	1593	496	-213	98	-123
2023-08-01 11:55:35.752556,-617	1249	540	-388	117	-40
2023-08-01 11:55:35.777174,-559	2251	558	-473	89	-11
2023-08-01 11:55:35.809206,-1040	1993	608	-252	166	27
2023-08-01 11:55:35.834948,-943	1377	485	-69	111	36
2023-08-01 11:55:35.863589,-988	1160	439	-5	219	-94
2023-08-01 11:55:35.891889,-1269	1530	574	-138	97	-81
2023-08-01 11:55:35.920983,-583	1298	426	-234	109	-125
2023-08-01 11:55:35.949173,-696	1473	573	-308	44	-78
2023-08-01 11:55:35.977937,-304	1595	632	-311	12	-18
2023-08-01 11:55:36.002053,-86	1194	699	-50	91	-31
2023-08-01 11:55:36.030963,-1126	2144	486	129	28	-31
2023-08-01 11:55:36.056149,-784	2054	398	7	39	-45
2023-08-01 11:55:36.084975,-752	2479	425	-215	-55	-42
2023-08-01 11:55:36.116958,-558	2802	500	-301	-108	-13
2023-08-01 11:55:36.145699,-627	2640	518	-383	-197	-53
2023-08-01 11:55:36.177937,-250	2063	592	-259	-110	-25
2023-08-01 11:55:36.207214,-213	2391	640	-47	-172	-56
2023-08-01 11:55:36.235950,-376	1765	558	-35	-166	-120
2023-08-01 11:55:36.264753,-242	1642	425	-211	-268	-98
2023-08-01 11:55:36.297664,-1406	1741	498	-311	-414	-137
2023-08-01 11:55:36.329211,-805	2031	531	-294	-341	-59
2023-08-01 11:55:36.362599,-1215	1860	596	-206	-407	-112
2023-08-01 11:55:36.391224,-1517	960	502	-54	-313	-40
2023-08-01 11:55:36.420595,-872	1384	375	13	-389	-91
2023-08-01 11:55:36.449372,-774	1995	389	-288	-554	-87
2023-08-01 11:55:36.481657,-535	2376	573	-358	-500	-108
2023-08-01 11:55:36.510547,-1082	2351	511	-295	-538	-54
2023-08-01 11:55:36.542935,-735	2778	577	-220	-537	-76
2023-08-01 11:55:36.571925,-596	1698	605	-118	-570	24
2023-08-01 11:55:36.600797,-1117	1976	535	-53	-494	-102
2023-08-01 11:55:36.632819,-939	2008	393	-242	-778	-62
2023-08-01 11:55:36.661936,-931	2124	472	-303	-682	-98
2023-08-01 11:55:36.690990,-832	2026	723	-367	-757	-96
2023-08-01 11:55:36.723028,-656	1770	486	-187	-730	-10
2023-08-01 11:55:36.752480,-663	2544	553	-11	-741	-7
2023-08-01 11:55:36.780677,-873	2284	560	28	-874	-29
2023-08-01 11:55:36.809332,-677	1250	500	-239	-749	-107
2023-08-01 11:55:36.842308,-1051	1934	520	-360	-950	-74
2023-08-01 11:55:36.871080,-1080	1566	528	-356	-1039	-8
2023-08-01 11:55:36.903742,-610	2284	509	-130	-986	-74
2023-08-01 11:55:36.931963,-525	2501	611	-54	-883	-71
2023-08-01 11:55:36.960651,-552	2655	503	-58	-1040	-26
2023-08-01 11:55:36.994013,-570	1930	570	-205	-1012	-75
2023-08-01 11:55:37.026733,-1471	2217	546	-282	-1115	-20
2023-08-01 11:55:37.055454,-822	1515	620	-364	-1090	-22
2023-08-01 11:55:37.087970,-658	1232	680	-169	-1056	-41
2023-08-01 11:55:37.116704,-844	743	475	22	-1085	-99
2023-08-01 11:55:37.144983,-631	989	444	-87	-1136	-67
2023-08-01 11:55:37.177918,-855	1451	548	-306	-1165	-97
2023-08-01 11:55:37.207019,-649	1946	593	-325	-1234	-72
2023-08-01 11:55:37.239033,-789	2135	508	-273	-1254	-108
2023-08-01 11:55:37.272264,-797	1499	594	-136	-1264	-42
2023-08-01 11:55:37.300847,-840	1824	480	26	-1219	-79
2023-08-01 11:55:37.329572,-688	2463	588	-96	-1287	-81
2023-08-01 11:55:37.362371,-390	2104	427	-242	-1355	-59
2023-08-01 11:55:37.395123,-391	2478	524	-333	-1382	-72
2023-08-01 11:55:37.424232,-692	1834	649	-290	-1392	-47
2023-08-01 11:55:37.456255,-730	1960	685	-110	-1403	-67
2023-08-01 11:55:37.485098,-924	1357	621	-5	-1337	-36
2023-08-01 11:55:37.518165,-474	1544	535	-109	-1424	-56
2023-08-01 11:55:37.546267,-790	1640	548	-324	-1505	-119
2023-08-01 11:55:37.579761,-570	2384	583	-366	-1492	-75
2023-08-01 11:55:37.611663,-859	2293	722	-232	-1571	-15
2023-08-01 11:55:37.640573,-781	2155	565	-25	-1489	20
2023-08-01 11:55:37.669419,-660	1557	515	-50	-1514	-70
2023-08-01 11:55:37.702716,-531	1139	611	-119	-1667	-10
2023-08-01 11:55:37.731621,-709	1411	605	-206	-1684	-84
2023-08-01 11:55:37.763673,-415	1547	575	-329	-1645	-49
