Timestamp,Data
2023-08-02 14:58:09.319137,84	14	-79
2023-08-02 14:58:22.292279,-647	-164	4711	-180	1	-72
2023-08-02 14:58:22.316718,-648	-164	4722	-180	8	-71
2023-08-02 14:58:22.345487,-653	-176	4711	-185	12	-74
2023-08-02 14:58:22.378384,-651	-180	4703	-191	13	-70
2023-08-02 14:58:22.403157,-638	-156	4718	-166	3	-79
2023-08-02 14:58:22.431077,-645	-186	4724	-187	13	-77
2023-08-02 14:58:22.459617,-654	-172	4718	-196	4	-62
2023-08-02 14:58:22.488728,-645	-163	4705	-169	8	-79
2023-08-02 14:58:22.517766,-652	-182	4703	-187	14	-57
2023-08-02 14:58:22.546154,-660	-144	4707	-185	-1	-73
2023-08-02 14:58:22.575161,-641	-166	4710	-182	12	-76
2023-08-02 14:58:22.603258,-659	-148	4703	-182	7	-76
2023-08-02 14:58:22.631643,-611	-172	4705	-170	3	-92
2023-08-02 14:58:22.660855,-662	-193	4720	-202	17	-76
2023-08-02 14:58:22.690087,-651	-174	4699	-180	6	-63
2023-08-02 14:58:22.718192,-646	-174	4721	-173	19	-69
2023-08-02 14:58:22.746634,-658	-167	4721	-190	5	-64
2023-08-02 14:58:22.775740,-644	-154	4719	-174	9	-76
2023-08-02 14:58:22.804253,-653	-174	4707	-190	13	-79
2023-08-02 14:58:22.832477,-652	-167	4710	-187	8	-70
2023-08-02 14:58:22.861731,-644	-170	4720	-175	17	-74
2023-08-02 14:58:22.890067,-650	-179	4710	-186	7	-64
2023-08-02 14:58:22.919223,-648	-160	4712	-181	9	-74
2023-08-02 14:58:22.947676,-641	-171	4719	-174	12	-72
2023-08-02 14:58:22.976594,-649	-172	4715	-186	13	-79
2023-08-02 14:58:23.004704,-645	-181	4711	-191	7	-78
2023-08-02 14:58:23.033417,-643	-175	4707	-182	10	-69
2023-08-02 14:58:23.062480,-650	-170	4702	-176	8	-70
2023-08-02 14:58:23.091464,-646	-168	4716	-184	15	-71
2023-08-02 14:58:23.115667,-648	-165	4719	-186	5	-66
2023-08-02 14:58:23.148647,-654	-160	4711	-183	10	-86
